/*
          
  1 = desired gain
  2 = rf_b_lnagain
  3 = rf_b_rfgain2
  4 = rf_b_rfgain1
  5 = rf_b_rfgain0
  6 = rf_rf_gain
  7 = rf_rf_atten0
  8 = rf_if_gain
  9 = rf_bb_gain1
 10 = rf_bb_gain2
 11 = rf_bb_gain3
 12 = rf_b_ifgain1
 13 = rf_b_ifgain0
 14 = rf_pga_gain
 15 = beanie_switch
 16 = bridge_switch
          
*/


//   1    2   3     4     5   6   7     8   9   10  11    12    13  14  15    16
//  --   --  --    --    --  --  --    --  --   --  --    --    --  --  --    --
    38,   0,  0,    1,    1,  0,  1,    3,  0,   0,  1,    1,    0,  4,  1,    1, // computed gain= 46, simulated gain= 39
    39,   0,  0,    1,    1,  0,  1,    3,  0,   0,  1,    1,    0,  5,  1,    1, // computed gain= 47, simulated gain= 40
    40,   0,  0,    1,    1,  0,  1,    3,  0,   1,  0,    1,    0,  0,  1,    1, // computed gain= 48, simulated gain= 41
    41,   0,  0,    1,    1,  0,  1,    3,  0,   1,  0,    1,    0,  1,  1,    1, // computed gain= 49, simulated gain= 42
    42,   0,  0,    1,    1,  0,  1,    3,  0,   1,  0,    1,    0,  2,  1,    1, // computed gain= 50, simulated gain= 43
    43,   0,  0,    0,    0,  0,  1,    3,  0,   1,  1,    0,    0,  2,  0,    0, // computed gain= 51, simulated gain= 44
    44,   0,  0,    0,    0,  0,  1,    3,  0,   1,  1,    0,    0,  3,  0,    0, // computed gain= 52, simulated gain= 45
    45,   0,  0,    0,    0,  0,  1,    3,  0,   1,  1,    0,    0,  4,  0,    0, // computed gain= 53, simulated gain= 46
    46,   0,  0,    0,    0,  0,  1,    3,  0,   1,  0,    0,    1,  5,  0,    0, // computed gain= 54, simulated gain= 47
    47,   0,  0,    0,    0,  0,  1,    3,  0,   1,  1,    0,    1,  0,  0,    0, // computed gain= 55, simulated gain= 48
    48,   0,  0,    0,    0,  0,  1,    3,  0,   1,  1,    0,    1,  1,  0,    0, // computed gain= 56, simulated gain= 49
    49,   0,  0,    0,    0,  0,  1,    3,  0,   1,  1,    0,    1,  2,  0,    0, // computed gain= 57, simulated gain= 50
    50,   0,  0,    0,    1,  0,  1,    3,  0,   1,  1,    0,    0,  3,  0,    0, // computed gain= 58, simulated gain= 51
    51,   0,  0,    0,    1,  0,  1,    3,  0,   1,  1,    0,    0,  4,  0,    0, // computed gain= 59, simulated gain= 52
    52,   0,  0,    0,    0,  0,  1,    3,  0,   1,  0,    1,    0,  5,  0,    0, // computed gain= 60, simulated gain= 53
    53,   0,  0,    0,    0,  0,  1,    3,  0,   1,  1,    1,    0,  0,  0,    0, // computed gain= 61, simulated gain= 54
    54,   0,  0,    0,    0,  0,  1,    3,  0,   1,  1,    1,    0,  1,  0,    0, // computed gain= 62, simulated gain= 55
    55,   1,  0,    0,    0,  0,  1,    3,  0,   1,  1,    0,    0,  2,  0,    0, // computed gain= 39, simulated gain= 55
    56,   1,  0,    0,    0,  0,  1,    3,  0,   1,  1,    0,    0,  3,  0,    0, // computed gain= 40, simulated gain= 56
    57,   1,  0,    0,    0,  0,  1,    3,  0,   1,  0,    0,    1,  4,  0,    0, // computed gain= 41, simulated gain= 57
    58,   1,  0,    0,    0,  0,  1,    3,  0,   1,  0,    0,    1,  5,  0,    0, // computed gain= 42, simulated gain= 58
    59,   1,  0,    0,    0,  0,  1,    3,  0,   1,  1,    0,    1,  0,  0,    0, // computed gain= 43, simulated gain= 59
    60,   1,  0,    0,    0,  0,  1,    3,  0,   1,  1,    0,    1,  1,  0,    0, // computed gain= 44, simulated gain= 60
    61,   1,  0,    0,    1,  0,  1,    3,  0,   1,  1,    0,    0,  2,  0,    0, // computed gain= 45, simulated gain= 61
    62,   1,  0,    0,    1,  0,  1,    3,  0,   1,  1,    0,    0,  3,  0,    0, // computed gain= 46, simulated gain= 62
    63,   1,  0,    0,    0,  0,  1,    3,  0,   1,  0,    1,    0,  4,  0,    0, // computed gain= 47, simulated gain= 63
    64,   1,  0,    0,    0,  0,  1,    3,  0,   1,  0,    1,    0,  5,  0,    0, // computed gain= 48, simulated gain= 64
    65,   1,  0,    0,    0,  0,  1,    3,  0,   1,  1,    1,    0,  0,  0,    0, // computed gain= 49, simulated gain= 65
    66,   1,  0,    0,    1,  0,  1,    3,  0,   1,  1,    0,    1,  1,  0,    0, // computed gain= 50, simulated gain= 66
    67,   1,  0,    1,    0,  0,  1,    3,  0,   1,  1,    0,    0,  2,  0,    0, // computed gain= 51, simulated gain= 68
    68,   1,  0,    1,    0,  0,  1,    3,  0,   1,  1,    0,    0,  3,  0,    0, // computed gain= 52, simulated gain= 69
    69,   1,  0,    0,    0,  0,  1,    3,  0,   1,  0,    1,    1,  5,  0,    0, // computed gain= 54, simulated gain= 70
    70,   1,  0,    0,    0,  0,  1,    3,  0,   1,  1,    1,    1,  0,  0,    0, // computed gain= 55, simulated gain= 71
    71,   1,  0,    0,    0,  0,  1,    3,  0,   1,  1,    1,    1,  1,  0,    0, // computed gain= 56, simulated gain= 72
    72,   1,  0,    1,    0,  0,  1,    3,  0,   1,  1,    0,    1,  1,  0,    0, // computed gain= 56, simulated gain= 72
    73,   1,  0,    1,    0,  0,  1,    3,  0,   1,  1,    0,    1,  2,  0,    0, // computed gain= 57, simulated gain= 73
    74,   1,  0,    1,    0,  0,  1,    3,  0,   1,  1,    0,    1,  3,  0,    0, // computed gain= 58, simulated gain= 74
    75,   1,  0,    0,    1,  0,  1,    3,  0,   1,  0,    1,    1,  5,  0,    0, // computed gain= 60, simulated gain= 76
    76,   1,  0,    0,    1,  0,  1,    3,  0,   1,  1,    1,    1,  0,  0,    0, // computed gain= 61, simulated gain= 77
    77,   1,  0,    0,    1,  0,  1,    3,  0,   1,  1,    1,    1,  1,  0,    0, // computed gain= 62, simulated gain= 78
    78,   1,  0,    1,    0,  0,  1,    3,  0,   1,  1,    1,    0,  1,  0,    0, // computed gain= 62, simulated gain= 78
    79,   1,  0,    1,    0,  0,  1,    3,  0,   1,  1,    1,    0,  2,  0,    0, // computed gain= 63, simulated gain= 79
    80,   1,  0,    1,    0,  0,  1,    3,  0,   1,  1,    1,    0,  3,  0,    0, // computed gain= 64, simulated gain= 80
    81,   1,  0,    1,    0,  0,  1,    3,  0,   1,  0,    1,    1,  4,  0,    0, // computed gain= 65, simulated gain= 81
    82,   1,  0,    1,    0,  0,  1,    3,  0,   1,  0,    1,    1,  5,  0,    0, // computed gain= 66, simulated gain= 82
    83,   1,  0,    1,    0,  0,  1,    3,  0,   1,  1,    1,    1,  0,  0,    0, // computed gain= 67, simulated gain= 83
    84,   1,  0,    1,    1,  0,  1,    3,  0,   1,  1,    1,    0,  1,  0,    0, // computed gain= 68, simulated gain= 84
    85,   1,  0,    1,    1,  0,  1,    3,  0,   1,  1,    1,    0,  2,  0,    0, // computed gain= 69, simulated gain= 85
    86,   1,  0,    1,    1,  0,  1,    3,  0,   1,  1,    1,    0,  3,  0,    0, // computed gain= 70, simulated gain= 86
    87,   1,  0,    1,    1,  0,  1,    3,  0,   1,  0,    1,    1,  4,  0,    0, // computed gain= 71, simulated gain= 87
    88,   1,  0,    1,    1,  0,  1,    3,  0,   1,  0,    1,    1,  5,  0,    0, // computed gain= 72, simulated gain= 88
    89,   1,  0,    1,    1,  0,  1,    3,  0,   1,  1,    1,    1,  0,  0,    0, // computed gain= 73, simulated gain= 89
    90,   1,  1,    0,    0,  0,  1,    3,  0,   1,  1,    1,    0,  1,  0,    0, // computed gain= 74, simulated gain= 90
